ticket_id,account_id,created_at,category,resolution_hours,sentiment_score
501,231.0,2026-02-20,feature_request,21,0.9694285805051396
502,376.0,2025-04-15,billing,57,0.1272868875144432
503,2.0,2026-01-22,performance,69,0.6914873834920434
504,89.0,2025-10-24,performance,28,-0.377730702039438
505,475.0,2026-02-14,performance,5,-0.1543475869447521
506,485.0,2025-06-29,bug,19,0.1018764186571881
507,400.0,2025-11-08,billing,37,-0.598047034731636
508,370.0,2025-07-11,feature_request,27,-0.0927233101648861
509,479.0,2026-04-01,performance,57,-0.9996393563728578
510,47.0,2025-07-24,feature_request,54,0.0654269749870826
511,335.0,2026-02-05,performance,7,-0.2836959130861789
512,123.0,2025-11-16,billing,20,0.2609085525325678
513,246.0,2025-05-22,bug,12,0.437636987428281
514,20.0,2025-05-14,integration,10,0.8214144039539413
515,282.0,2025-11-28,performance,24,0.62613127181898
516,468.0,2026-03-15,integration,7,0.4879275385375503
517,114.0,2025-04-17,bug,34,0.7251238136768865
518,299.0,2026-02-13,BILLING,28,0.0122468518257452
519,305.0,2025-07-17,feature_request,27,-0.21059988117227
520,243.0,2025-08-22,feature_request,1,-0.9392696386638572
521,246.0,2025-07-10,billing,35,-0.4430401872915566
522,14.0,2025-09-29,integration,1,-0.1001759034510811
523,140.0,2025-12-22,performance,64,-0.8354616867192237
524,220.0,2025-07-03,performance,62,-0.6447372892687191
525,244.0,2025-07-28,integration,58,-0.7141048267234067
526,192.0,2025-06-17,feature_request,57,-0.9295839762164158
527,308.0,2025-05-07,integration,22,0.6218120780696952
528,246.0,2026-02-18,feature_request,1,0.0911556448380368
529,246.0,2025-12-10,BILLING,25,0.8400696624768109
530,89.0,2025-07-13,bug,24,0.8532763103437606
531,21.0,2026-01-27,integration,5,0.2624754526910753
532,168.0,2026-03-02,performance,52,-0.7444566031510711
533,468.0,2026-04-03,feature_request,65,-0.0467994998231988
534,261.0,2025-11-01,performance,28,0.902988906511366
535,41.0,2025-05-02,bug,53,-0.930011096407304
536,86.0,2026-03-22,bug,34,-0.4202882541218569
537,452.0,2025-08-28,bug,2,0.8424928892458639
538,182.0,2026-02-06,bug,64,-0.5167462803542398
539,385.0,2025-06-05,bug,34,0.9715543582790904
540,258.0,2026-01-03,feature_request,61,-0.4298055928019513
541,202.0,2025-10-19,integration,71,0.5954101929952866
542,6.0,2025-11-27,performance,17,0.0159298243882339
543,139.0,2026-02-19,billing,54,-0.0506266874615601
544,80.0,2025-09-01,integration,15,0.3345203162948305
545,166.0,2025-04-27,billing,18,0.821747728784612
546,92.0,2025-11-21,performance,30,0.661978904536495
547,300.0,2025-04-06,billing,2,0.0245511656677486
548,246.0,2026-03-14,feature_request,7,-0.8047234067486817
549,356.0,2025-05-08,performance,21,-0.17140268981555
550,246.0,2025-12-02,performance,7,0.1810062055683523
551,215.0,2025-05-18,feature_request,67,-0.3732952268885032
552,370.0,2025-11-15,billing,46,-0.8380744459496257
553,246.0,2025-09-01,bug,3,-0.1589994149737135
554,220.0,2025-06-26,billing,40,-0.0274479720486646
555,422.0,2025-07-01,integration,8,0.4364235957057052
556,218.0,2025-04-06,performance,15,-0.3313934041061812
557,119.0,2026-01-09,performance,36,0.3838302131271816
558,235.0,2025-07-02,feature_request,7,-0.5580153726792187
559,417.0,2025-08-11,integration,15,-0.44916436493706
560,143.0,2025-09-27,bug,38,-0.7208030300841222
561,12.0,2025-05-12,bug,19,-0.6337432937093881
562,485.0,2025-04-12,bug,41,-0.7246394625056123
563,291.0,2025-12-09,billing,14,0.0318775255802787
564,458.0,2026-01-24,billing,31,0.873861686829601
565,359.0,2025-09-01,billing,16,-0.5091645338463204
566,337.0,2025-06-26,bug,51,0.667131680586214
567,195.0,2025-09-14,bug,67,0.4925549831650491
568,117.0,2025-04-09,performance,8,0.7338603251719182
569,490.0,2025-08-17,billing,40,0.5265296449390482
570,318.0,2025-12-02,integration,31,0.442590512202428
571,435.0,2025-09-12,integration,58,0.7513633099751205
572,395.0,2025-06-24,feature_request,59,0.4481818439459775
573,101.0,2025-11-13,feature_request,32,0.0640984144442211
574,166.0,2025-11-19,performance,32,0.263113160544522
575,211.0,2026-02-10,performance,17,-0.7096134226070954
576,255.0,2025-05-30,billing,17,0.2097969478677857
577,163.0,2025-06-11,billing,34,-0.1015992480287577
578,95.0,2026-03-09,feature_request,7,-0.3760417147487116
579,403.0,2025-11-01,integration,58,-0.2532707439356221
580,377.0,2025-12-09,feature_request,69,-0.5533654332673112
581,53.0,2025-09-22,feature_request,22,-0.1792325459951351
582,134.0,2025-10-18,integration,28,0.4034310259389313
583,75.0,2025-08-14,feature_request,57,-0.4125182643053964
584,341.0,2025-05-10,bug,2,-0.608593685860267
585,359.0,2025-11-18,feature_request,35,0.5299037965701219
586,38.0,2026-01-24,feature_request,65,-0.3501455570093348
587,66.0,2025-09-13,integration,42,-0.4586110076581711
588,378.0,2025-09-26,feature_request,48,0.5589607093797673
589,195.0,2025-06-07,bug,18,-0.5319855198529846
590,279.0,2025-05-22,feature_request,40,-0.979432689131062
591,41.0,2025-07-20,bug,42,0.4198934898495206
592,258.0,2026-01-28,integration,10,-0.2831810324790016
593,471.0,2025-09-02,integration,33,0.6735071735785185
594,246.0,2025-11-28,feature_request,12,-0.0763752859364168
595,74.0,2025-05-09,integration,56,0.9524899488664038
596,455.0,2025-09-02,performance,25,-0.7786329997322008
597,353.0,2026-03-25,feature_request,3,-0.8088776862046105
598,208.0,2025-05-20,feature_request,63,-0.0675001745142944
599,362.0,2025-09-08,performance,18,-0.3261223815352561
600,301.0,2025-11-11,integration,26,-0.8179021060252556
601,309.0,2025-07-06,bug,58,-0.4447410304213972
602,309.0,2026-02-18,Bug ,25,0.9381812000997154
603,415.0,2025-08-21,billing,39,-0.7156294353201971
604,450.0,2026-02-13,integration,41,0.5396427650220468
605,300.0,2025-07-18,billing,30,0.0195342009903043
606,420.0,2025-10-03,integration,23,0.3852048621408359
607,246.0,2026-03-21,billing,8,0.1161552009258177
608,418.0,2025-05-28,feature_request,26,0.4643107920878717
609,490.0,2025-07-31,billing,37,0.7241198951059826
610,401.0,2025-10-21,feature_request,44,-0.5357837865455877
611,282.0,2025-10-21,bug,37,-0.7373429201088122
612,211.0,2025-07-23,billing,10,0.1205418393952242
613,190.0,2025-12-13,feature_request,51,0.8553284919410165
614,169.0,2025-09-26,integration,61,-0.4503310494897603
615,91.0,2025-04-30,bug,49,-0.0690716689718924
616,340.0,2025-08-29,performance,29,0.5970151897041442
617,428.0,2026-03-03,billing,35,0.3583807120926374
618,246.0,2025-08-08,performance,40,0.326716378308854
619,487.0,2025-10-16,bug,21,-0.0086617727609776
620,269.0,2025-07-11,feature_request,14,0.3833808716173621
621,449.0,2025-12-08,integration,36,-0.7230732672865543
622,145.0,2025-04-09,performance,44,-0.3826599557100729
623,124.0,2026-01-31,integration,13,-0.1064516336703784
624,206.0,2025-12-13,billing,62,0.6337600310871674
625,387.0,2025-09-12,bug,69,-0.7079453547516152
626,89.0,2026-03-08,Bug ,36,0.092274239885123
627,246.0,2025-07-04,bug,54,-0.8562207813957925
628,373.0,2025-09-04,bug,46,0.6761586292081121
629,472.0,2026-02-13,billing,63,-0.4321112608991873
630,384.0,2026-01-10,integration,12,-0.9487314543151332
631,31.0,2026-01-29,feature_request,57,-0.1556308830212578
632,178.0,2025-09-18,integration,36,-0.5756773219683553
633,255.0,2025-12-18,performance,3,-0.933631059627524
634,128.0,2025-12-02,billing,27,0.4901868365819819
635,246.0,2025-09-30,feature_request,69,-0.2937778101679982
636,262.0,2026-01-31,bug,30,0.2660169659750016
637,246.0,2025-09-11,bug,41,-0.8347797838924884
638,259.0,2025-05-13,integration,53,0.5192881197797115
639,93.0,2025-04-04,integration,40,0.5608158197954989
640,412.0,2025-11-28,performance,37,-0.9616730778259815
641,483.0,2025-10-08,billing,2,0.4522085840682026
642,45.0,2025-10-21,feature_request,65,0.936117350426948
643,197.0,2025-12-31,bug,7,0.8901547832675711
644,23.0,2026-01-15,integration,4,-0.3175069606702401
645,216.0,2025-08-17,bug,37,-0.0244492540898964
646,85.0,2025-04-15,billing,66,0.4108154978880369
647,470.0,2026-03-17,bug,55,0.911674374344378
648,467.0,2026-02-14,integration,17,0.5707796240318608
649,246.0,2025-11-07,feature_request,42,0.5273895361661898
650,82.0,2025-11-03,feature_request,42,-0.752921108088187
651,362.0,2025-12-15,feature_request,27,0.0582961031376596
652,190.0,2025-12-19,integration,21,-0.2957748752023121
653,24.0,2025-07-14,performance,12,-0.8266820761302673
654,148.0,2025-09-04,performance,61,0.5618956896560321
655,265.0,2025-09-01,integration,14,0.8813191429483609
656,491.0,2025-07-11,feature_request,67,-0.9913275149962324
657,126.0,2026-03-11,feature_request,6,0.2358633042109317
658,200.0,2025-04-24,billing,63,-0.390180755766556
659,246.0,2025-11-08,performance,44,0.78721357175878
660,81.0,2025-09-28,feature_request,54,-0.722826921629262
661,158.0,2025-11-18,integration,9,-0.9603997682473426
662,39.0,2025-06-21,billing,31,-0.5771472823604882
663,89.0,2026-03-04,performance,63,-0.5067520305775361
664,382.0,2026-03-09,bug,43,-0.8398706698377787
665,459.0,2025-11-29,billing,56,0.8823854669819757
666,131.0,2025-04-06,billing,40,0.148557760423057
667,373.0,2025-05-31,integration,6,0.2710699371350806
668,246.0,2025-09-26,feature_request,18,0.9996229002594708
669,203.0,2025-08-30,bug,22,-0.6040218727836242
670,230.0,2025-07-01,integration,46,-0.5896381097950594
671,346.0,2026-02-06,integration,4,0.6846570649879615
672,379.0,2025-12-04,performance,52,0.8248250155388814
673,280.0,2025-04-07,integration,54,-0.0188803956001142
674,206.0,2025-07-08,billing,12,-0.6964605412724332
675,246.0,2025-04-13,billing,50,-0.1568645625566083
676,304.0,2025-08-06,integration,29,-0.3470187871430987
677,463.0,2026-02-28,billing,68,0.0478508704453726
678,445.0,2025-11-30,billing,27,-0.2399828741791467
679,316.0,2025-09-19,feature_request,69,-0.1417331619666586
680,285.0,2025-07-25,billing,37,-0.3500707386849528
681,499.0,2025-10-10,feature_request,64,-0.4440363611778453
682,135.0,2025-10-13,performance,57,0.9215845984575616
683,323.0,2025-12-25,billing,65,0.2537651112156458
684,246.0,2025-09-04,bug,58,0.7985747787608743
685,48.0,2025-08-27,feature_request,22,-0.0888925902519675
686,246.0,2026-03-18,bug,12,-0.2963878167844316
687,377.0,2025-08-05,performance,3,-0.8786064144790111
688,5.0,2026-03-18,integration,23,0.4881497052035521
689,174.0,2025-04-08,bug,61,0.8229448552569874
690,26.0,2026-01-17,feature_request,40,-0.8314106116258984
691,450.0,2025-12-04,integration,46,0.5134706933797082
692,400.0,2026-02-09,performance,71,0.3396486097229563
693,175.0,2025-05-23,performance,17,0.8703709124451504
694,277.0,2026-02-04,feature_request,39,0.2878938646403877
695,366.0,2026-01-23,bug,9,0.1754690895123758
696,218.0,2026-03-06,performance,58,0.5334053985821545
697,246.0,2025-05-19,performance,16,-0.5986464884423819
698,237.0,2026-01-10,feature_request,19,0.4371313976660484
699,115.0,2025-11-24,feature_request,45,-0.8458536960288201
700,471.0,2025-05-09,billing,38,0.0392639785287094
701,246.0,2025-09-16,bug,21,-0.920001891646948
702,371.0,2025-11-30,bug,37,0.9418020317272682
703,458.0,2026-02-19,billing,29,0.2601189621427395
704,215.0,2026-01-28,billing,57,-0.5868303690510297
705,70.0,2026-03-27,performance,28,0.5433044904838211
706,196.0,2026-01-31,feature_request,36,0.491298548903603
707,457.0,2025-09-14,feature_request,63,0.2796806823375564
708,444.0,2025-08-10,integration,30,0.7270596289599196
709,246.0,2025-06-16,integration,14,-0.8147669895405201
710,466.0,2025-05-09,bug,41,-0.2425204867891737
711,297.0,2026-03-25,bug,20,-0.978942082235513
712,242.0,2025-06-04,integration,34,-0.1983561037251922
713,85.0,2026-02-14,billing,57,-0.2756285798231925
714,315.0,2026-02-07,billing,67,-0.8573600573221822
715,35.0,2025-04-17,performance,41,-0.8838950962864998
716,464.0,2025-08-27,performance,4,0.5138244043096891
717,246.0,2026-02-09,performance,12,-0.6164211982403898
718,484.0,2025-11-20,billing,4,-0.9014699246216368
719,447.0,2026-01-12,performance,54,-0.1568493072293466
720,373.0,2025-04-24,billing,36,0.6905326135342458
721,233.0,2025-06-26,billing,34,0.7176033479357851
722,246.0,2025-10-31,performance,8,0.0014641386786951
723,486.0,2025-09-25,bug,63,-0.2627697223049035
724,157.0,2025-05-22,performance,61,-0.4830510738328084
725,197.0,2025-12-26,bug,46,0.9144044238711342
726,261.0,2025-06-20,integration,10,-0.4405737094282573
727,434.0,2026-02-28,performance,62,0.7092731660376139
728,405.0,2025-11-04,feature_request,49,0.7455993296745642
729,246.0,2026-01-09,bug,2,0.6470130556615112
730,246.0,2025-10-25,performance,61,-0.2950190992345813
731,182.0,2025-09-22,feature_request,3,-0.8860445709123115
732,406.0,2025-11-27,bug,48,-0.0149390322745595
733,492.0,2025-07-14,bug,35,0.0609891414356611
734,161.0,2026-03-10,billing,59,-0.4818587861814958
735,439.0,2026-01-23,feature_request,52,-0.7333023336394342
736,379.0,2025-05-12,billing,40,-0.846285223771621
737,252.0,2026-01-02,performance,37,0.7174369186433842
738,36.0,2025-11-26,integration,38,-0.7068126184924599
739,489.0,2025-08-26,billing,71,-0.2245405446448276
740,40.0,2025-09-13,integration,36,0.8706216173410981
741,246.0,2025-05-03,integration,39,-0.3842630835358478
742,249.0,2025-06-29,feature_request,68,0.9365600752408398
743,128.0,2025-11-05,bug,20,0.6599762694360423
744,439.0,2026-03-05,performance,62,-0.3865200308490879
745,128.0,2025-09-29,billing,11,0.0412758582521564
746,306.0,2025-11-19,feature_request,35,0.4309080971563594
747,239.0,2025-11-07,billing,32,0.7709934594657732
748,262.0,2025-06-16,integration,32,0.7711684133025769
749,246.0,2025-11-01,billing,50,-0.6750064871127459
750,246.0,2025-04-08,performance,35,0.0792329395476987
751,246.0,2025-07-16,bug,18,-0.0205393634851818
752,246.0,2025-04-23,billing,11,-0.1065583202460604
753,3.0,2025-10-18,bug,8,-0.0035556456402701
754,146.0,2025-11-08,performance,37,-0.9591254780818445
755,436.0,2025-12-03,performance,30,-0.6835081089622828
756,98.0,2025-12-08,integration,15,-0.482910614844817
757,254.0,2025-12-14,bug,30,-0.9214263515390084
758,246.0,2025-12-30,bug,21,-0.8301677854551728
759,50.0,2025-07-27,feature_request,37,0.8633383372560783
760,382.0,2025-10-21,performance,34,0.7753254795825428
761,338.0,2026-02-05,integration,55,0.7746897503657406
762,50.0,2026-03-19,feature_request,71,0.7803919793271046
763,103.0,2025-09-13,billing,7,-0.1529559330951069
764,293.0,2025-12-10,billing,60,-0.7996114904478997
765,443.0,2026-01-02,bug,32,0.3526279002159309
766,237.0,2025-12-10,bug,54,-0.3319273269755263
767,123.0,2025-07-27,integration,10,-0.0223130744663753
768,455.0,2025-08-10,performance,32,-0.1356082632439676
769,246.0,2025-10-07,integration,10,-0.2257758207303069
770,306.0,2025-05-07,performance,27,-0.1960215253402273
771,92.0,2025-09-29,feature_request,71,0.5328993772916171
772,470.0,2025-11-01,feature_request,56,-0.6148117978298187
773,52.0,2025-12-25,performance,65,-0.8593267391274451
774,280.0,2026-01-14,bug,11,-0.2159360722377723
775,178.0,2025-11-01,performance,7,0.3562989009510504
776,262.0,2026-01-31,integration,17,0.7266688599277298
777,500.0,2025-09-07,bug,39,-0.8920273250943471
778,246.0,2026-04-01,billing,6,-0.9380402065480122
779,186.0,2026-01-26,bug,66,0.0260257722286039
780,387.0,2026-01-18,Bug ,9,-0.9119705250441544
781,129.0,2025-09-21,feature_request,55,-0.9151669144049436
782,497.0,2026-02-06,performance,29,0.6149594964322964
783,197.0,2025-07-08,bug,17,0.8256158405586271
784,96.0,2025-09-14,integration,61,-0.895857493055721
785,18.0,2026-03-14,billing,22,0.663869810092252
786,386.0,2025-12-23,bug,67,-0.1029863796410885
787,27.0,2026-03-05,feature_request,1,0.1070321623413852
788,62.0,2025-09-22,feature_request,67,-0.6119955660583771
789,206.0,2025-05-17,bug,44,0.7778947328461967
790,379.0,2025-04-25,bug,23,-0.286648386092732
791,441.0,2025-09-08,performance,67,0.7341220610210613
792,498.0,2025-11-27,billing,24,-0.5849999228988076
793,15.0,2026-01-03,performance,27,-0.2049079958732271
794,246.0,2026-03-29,integration,32,0.138988938115725
795,246.0,2025-11-30,integration,31,0.7066509292354759
796,479.0,2025-04-30,integration,20,-0.3430708158623341
797,71.0,2026-01-04,billing,34,-0.7114078384345663
798,310.0,2026-03-03,feature_request,1,0.0981861027850308
799,178.0,2025-07-14,integration,12,-0.3567246060107407
800,237.0,2025-08-27,bug,13,0.7864228390248946
801,333.0,2025-10-13,performance,63,-0.2070198260715323
802,240.0,2026-03-12,bug,10,-0.1126682950091091
803,387.0,2026-01-14,bug,64,0.2965823964140444
804,136.0,2025-05-03,performance,42,-0.9852683380575248
805,88.0,2025-04-09,integration,71,0.0876373529255782
806,464.0,2026-01-31,bug,30,-0.5926467853986495
807,442.0,2025-04-16,feature_request,43,0.5833441926648628
808,302.0,2025-07-03,billing,5,0.274161023195276
809,350.0,2025-11-06,performance,22,-0.5272428156167699
810,187.0,2026-02-01,integration,66,-0.0471448461016008
811,253.0,2025-11-13,bug,8,-0.7242052578619065
812,256.0,2025-04-09,feature_request,8,-0.3983817901750743
813,121.0,2025-07-14,bug,53,-0.1170472546253911
814,246.0,2025-11-25,feature_request,8,0.6129797066195828
815,38.0,2026-02-20,billing,21,-0.6168434497972073
816,246.0,2025-10-09,bug,62,-0.8617178983907892
817,401.0,2025-06-03,bug,16,0.5193294364866403
818,246.0,2025-11-07,billing,11,0.6357918373055931
819,26.0,2025-05-07,bug,32,0.5289122896434031
820,189.0,2025-08-13,feature_request,42,0.1609689700645185
821,247.0,2025-10-22,performance,13,0.0953373902687941
822,23.0,2026-01-20,feature_request,64,0.0629450919008633
823,266.0,2025-05-20,integration,2,-0.6809741938644926
824,382.0,2025-04-30,integration,50,-0.521040103159154
825,111.0,2025-08-11,bug,1,0.1852727839468175
826,235.0,2025-04-05,bug,11,0.7385418432211295
827,299.0,2025-05-21,performance,47,0.1702992082665329
828,125.0,2025-09-25,integration,58,-0.0399663781902916
829,192.0,2025-07-25,bug,61,-0.5467813727691289
830,246.0,2025-11-02,bug,21,0.1843857171718628
831,479.0,2026-03-02,bug,44,-0.9933643779436424
832,179.0,2025-10-14,bug,33,-0.0863893981397931
833,23.0,2025-05-10,bug,37,-0.2409127868547391
834,334.0,2025-11-15,bug,27,0.0082678369915261
835,246.0,2025-04-08,bug,57,-0.8555433830636692
836,400.0,2025-05-23,performance,64,0.3369019358052405
837,24.0,2025-05-27,billing,63,-0.7256713073586387
838,246.0,2025-07-02,feature_request,57,0.72998136192109
839,47.0,2025-08-08,integration,39,-0.4678502952098462
840,366.0,2025-10-18,bug,20,-0.2991634982196514
841,264.0,2025-05-28,feature_request,47,0.4996743896722881
842,431.0,2025-10-28,bug,42,0.6628606916391226
843,434.0,2025-07-03,integration,45,0.1554927461519852
844,127.0,2025-04-23,feature_request,45,-0.640614432914502
845,341.0,2026-02-13,bug,13,0.2071936055856313
846,450.0,2025-07-08,performance,4,0.2968354674488973
847,426.0,2025-07-10,billing,12,-0.8478734910870507
848,458.0,2025-07-25,bug,21,-0.3341362304332955
849,106.0,2025-05-01,performance,17,0.5089350254349037
850,453.0,2025-11-20,performance,37,-0.5499555684524451
851,420.0,2026-02-27,billing,3,-0.304110754671407
852,470.0,2025-08-12,feature_request,48,-0.7821434454711003
853,394.0,2025-05-04,feature_request,41,-0.6750216920615628
854,207.0,2025-04-18,bug,16,-0.2618481275590452
855,293.0,2025-07-24,Bug ,24,-0.6933917742679967
856,385.0,2026-04-02,feature_request,8,-0.100794132958204
857,49.0,2025-04-10,feature_request,9,-0.3298920398251537
858,24.0,2025-06-26,integration,33,-0.4067933089159854
859,348.0,2026-02-12,integration,38,0.7560062495041069
860,62.0,2025-06-23,feature_request,23,0.7641211196602897
861,246.0,2025-12-01,billing,52,0.2008287095399936
862,249.0,2025-06-20,feature_request,70,-0.4362328021824757
863,179.0,2025-12-15,integration,47,-0.8945771552249047
864,297.0,2025-09-10,feature_request,1,-0.5826374311088292
865,268.0,2025-09-29,performance,66,0.7460754119300828
866,318.0,2025-07-21,bug,52,0.6185659736875642
867,473.0,2025-08-03,bug,21,-0.033692826732754
868,161.0,2026-02-28,billing,2,-0.8537783803140873
869,218.0,2025-12-20,integration,52,0.3605401546666544
870,156.0,2026-03-17,performance,50,-0.9804189772337536
871,496.0,2026-04-03,billing,61,-0.883306961155442
872,381.0,2025-06-04,performance,70,0.596530274516788
873,258.0,2025-11-02,performance,5,0.2304563386559612
874,457.0,2025-09-25,feature_request,60,0.956233378182066
875,312.0,2026-03-14,bug,39,-0.6647126351896959
876,183.0,2026-01-27,bug,13,0.0934174861737595
877,84.0,2026-01-12,bug,42,-0.5090628741185157
878,402.0,2025-07-21,bug,11,-0.9052712781986418
879,330.0,2025-05-29,BILLING,66,-0.3833450574306458
880,19.0,2025-12-12,performance,54,-0.927664423512876
881,417.0,2026-01-21,billing,41,0.5192241749400086
882,28.0,2026-03-16,billing,17,0.6845390714772914
883,246.0,2025-12-23,bug,20,-0.5633351819466106
884,240.0,2025-07-18,feature_request,41,0.0401709933095681
885,63.0,2025-06-04,feature_request,30,0.7958756146463277
886,136.0,2026-02-19,feature_request,16,0.1694467848447398
887,442.0,2025-06-24,performance,5,-0.9171114254516288
888,216.0,2026-02-03,integration,16,-0.9389841343283608
889,151.0,2026-03-23,feature_request,32,0.7360649562603745
890,246.0,2025-05-13,feature_request,13,-0.2290682482654109
891,248.0,2026-01-14,integration,49,-0.1237780021399008
892,28.0,2026-03-14,feature_request,42,0.994606484255972
893,150.0,2025-09-04,integration,57,-0.5328404161544353
894,259.0,2025-07-14,performance,2,0.8517590760292029
895,162.0,2025-12-02,integration,58,-0.2662272545208382
896,162.0,2025-12-02,integration,28,-0.7411027050264767
897,481.0,2026-03-28,billing,12,-0.7335239815508878
898,65.0,2026-01-10,feature_request,62,-0.2092120664863799
899,265.0,2026-02-02,feature_request,55,-0.7221983212805583
900,442.0,2025-04-04,performance,29,-0.5629405691964438
901,222.0,2025-08-24,feature_request,56,0.1186734526277459
902,198.0,2026-03-09,feature_request,40,0.8665820480651514
903,124.0,2026-01-13,billing,15,-0.5723163129974975
904,339.0,2026-03-25,performance,43,0.4189368077219151
905,246.0,2025-06-24,feature_request,43,-0.1515523904997089
906,246.0,2025-04-22,performance,2,0.9080092537442348
907,283.0,2026-01-12,billing,29,-0.642757327084928
908,325.0,2025-11-02,feature_request,35,-0.781368582567892
909,177.0,2026-01-14,bug,12,0.2042794597469233
910,47.0,2025-06-07,feature_request,62,-0.7479038968464544
911,500.0,2025-07-11,bug,28,-0.1682695473613804
912,309.0,2026-01-01,billing,14,-0.80716792335048
913,443.0,2026-01-05,feature_request,25,0.8429800965597656
914,243.0,2025-07-25,performance,43,0.783909452370227
915,204.0,2025-11-30,bug,2,0.0153562212538129
916,241.0,2025-05-02,performance,59,0.8695835069647093
917,204.0,2026-03-27,integration,34,-0.448184021623373
918,142.0,2025-07-22,feature_request,51,0.2928244333535219
919,243.0,2025-08-19,billing,64,-0.7451234887857905
920,77.0,2026-03-20,integration,3,-0.4693866434652205
921,154.0,2025-05-14,feature_request,71,0.6974532992872402
922,254.0,2025-12-28,performance,4,0.4828370491221334
923,246.0,2025-11-11,billing,61,0.431361425438344
924,86.0,2025-06-19,performance,28,-0.2727408776042281
925,75.0,2025-04-13,billing,17,0.4472831498619161
926,87.0,2025-11-11,performance,37,0.0195495072200027
927,311.0,2025-04-27,integration,63,-0.7904175207255484
928,253.0,2025-10-03,integration,19,-0.0599944660169735
929,474.0,2026-03-29,integration,28,-0.0736612697077738
930,150.0,2025-12-07,feature_request,33,0.5583739449309955
931,306.0,2025-04-29,integration,65,0.9889256624566812
932,246.0,2025-11-06,bug,32,0.7482518712357815
933,143.0,2025-06-20,billing,52,0.9990221790501416
934,143.0,2026-03-19,integration,52,-0.7565576481034844
935,80.0,2026-03-11,performance,62,0.9509419776305416
936,66.0,2026-03-14,feature_request,47,0.6298723962412336
937,246.0,2025-09-12,billing,50,0.4099024714517789
938,137.0,2026-03-04,billing,21,0.4993082025769113
939,91.0,2025-11-13,performance,70,-0.6775698622394333
940,494.0,2026-01-05,integration,57,-0.2603273663827645
941,250.0,2025-08-10,feature_request,65,0.8340395735170556
942,454.0,2026-03-28,performance,68,0.0928727076214233
943,286.0,2025-12-11,performance,1,0.4628225192415198
944,468.0,2025-04-18,performance,41,0.7985922485447774
945,118.0,2025-12-01,feature_request,30,-0.2369858100156705
946,4.0,2026-04-02,feature_request,14,0.5527545787277439
947,427.0,2025-06-09,performance,20,-0.0053321994261681
948,397.0,2026-02-03,integration,41,0.8617695716543106
949,48.0,2026-01-27,performance,47,-0.4857850693683592
950,458.0,2026-01-19,performance,40,-0.1036378015973682
951,85.0,2025-04-29,integration,49,-0.7275857986426111
952,246.0,2025-10-09,integration,13,-0.7065927016446201
953,246.0,2025-11-02,billing,3,0.4647925839517286
954,214.0,2025-09-30,integration,22,0.5607898570854954
955,33.0,2025-08-06,billing,1,-0.843317715157714
956,20.0,2025-05-16,integration,53,0.9872830284081632
957,36.0,2026-02-27,bug,25,-0.9862364864487776
958,242.0,2026-01-10,performance,52,-0.8999736131759113
959,369.0,2025-07-06,integration,14,0.5136894303762654
960,460.0,2025-07-11,performance,70,0.5335700544347559
961,3.0,2025-09-03,feature_request,29,0.1303480088519162
962,452.0,2025-08-31,performance,7,0.9211120864947612
963,488.0,2026-02-26,performance,41,-0.9012139456149184
964,246.0,2026-01-04,billing,14,-0.6468960953909553
965,53.0,2025-10-20,billing,31,-0.4978832841069627
966,387.0,2025-04-16,integration,4,-0.0417564122739586
967,246.0,2025-07-30,feature_request,22,-0.9785260525740792
968,186.0,2025-11-06,billing,1,0.6205266948231334
969,487.0,2026-01-05,integration,65,-0.7120592854806886
970,68.0,2025-05-20,performance,58,-0.5163835502945362
971,278.0,2025-12-21,integration,48,-0.2837822930387259
972,397.0,2025-09-30,feature_request,42,0.5321557718289793
973,4.0,2025-07-06,integration,44,-0.3609480762929973
974,334.0,2025-12-24,performance,44,-0.8871521238206332
975,83.0,2025-08-14,integration,27,-0.7099380521114425
976,409.0,2025-09-29,feature_request,13,-0.4171915256664733
977,442.0,2025-08-13,bug,38,-0.6337310197460755
978,455.0,2025-06-04,integration,36,-0.3713111788310843
979,267.0,2025-06-09,billing,55,-0.3674233426460658
980,386.0,2025-05-22,integration,16,-0.3776820152694966
981,426.0,2026-03-23,integration,15,0.6396051590260714
982,282.0,2025-11-20,bug,63,0.9823698303364404
983,246.0,2025-11-14,bug,6,-0.5263583127096099
984,246.0,2025-10-04,integration,67,-0.6118441451198957
985,452.0,2025-06-20,integration,35,-0.8812306882540675
986,334.0,2025-12-05,feature_request,45,0.3159909986164686
987,246.0,2025-04-28,bug,14,-0.965597791941609
988,467.0,2025-08-07,feature_request,66,0.9007846195344358
989,67.0,2025-06-10,bug,26,0.5359241869302596
990,6.0,2025-09-04,bug,60,0.1965978516967146
991,323.0,2025-05-18,feature_request,68,0.9240882309210678
992,151.0,2026-03-02,billing,61,0.7848603216485521
993,459.0,2025-07-07,integration,46,-0.3623012304698021
994,225.0,2025-11-17,integration,47,0.3221499580025766
995,205.0,2025-04-30,bug,68,-0.5145865419171161
996,223.0,2025-09-07,feature_request,7,0.5272012032122229
997,246.0,2026-03-15,billing,56,0.0246215735225232
998,240.0,2026-02-06,feature_request,6,-0.2695861212465533
999,46.0,2025-12-19,performance,27,0.5906501254184866
1000,164.0,2025-09-06,integration,9,0.2186722150904971
1001,246.0,2025-06-16,performance,63,-0.9426827561569078
